发货时间,订单号,物流公司,运单号,包裹状态
2025-02-09 14:03:31,250209-257865817752093,中通快递,78481262569436	,已签收
2025-02-09 14:03:31,250209-035924294032556,中通快递,78481262555061	,转运中
2025-02-09 14:03:31,250208-530327805440108,中通快递,78481262560653	,已签收
2025-02-09 14:03:31,250208-518751536712661,中通快递,78481262560799	,转运中
2025-02-09 14:03:31,250208-350109110662130,中通快递,78481262577843	,已派件
2025-02-09 14:03:31,250208-340032305440512,中通快递,78481262563652	,已派件
2025-02-09 14:02:29,250209-326327417162739,中通快递,78481262570640	,已派件
2025-02-09 14:02:29,250209-218785410670905,中通快递,78481262569528	,转运中
2025-02-09 14:02:29,250209-214412900702826,中通快递,78481262563517	,已派件
2025-02-09 14:02:29,250209-168569085450038,中通快递,78481262555125	,已派件
2025-02-09 14:02:29,250209-139722769992504,中通快递,78481262578189	,转运中
2025-02-09 14:02:29,250209-078790070621958,中通快递,78481262570760	,已签收
2025-02-09 14:02:29,250209-034519202111420,中通快递,78481262569584	,已派件
2025-02-09 14:02:29,250209-018413002350410,中通快递,78481262563270	,已签收
2025-02-09 14:02:29,250208-531397383721666,中通快递,78481262569597	,转运中
2025-02-09 14:02:29,250208-523522619743460,中通快递,78481262577631	,转运中
2025-02-09 14:02:29,250208-310546275852897,中通快递,78481262561621	,已派件
2025-02-09 14:02:12,250208-468923225631453,中通快递,78481262563254	,转运中
2025-02-09 13:56:44,250209-601714932003070,中通快递,78481262563466	,转运中
2025-02-09 13:56:44,250209-356557842820693,中通快递,78481262563055	,转运中
2025-02-09 13:56:44,250209-071848487310268,中通快递,78481262563640	,已派件
2025-02-09 13:56:44,250209-005117131191848,中通快递,78481262562975	,已签收
2025-02-09 13:56:44,250208-322751742331689,中通快递,78481262555059	,已派件
2025-02-09 13:56:44,250208-082889971263039,中通快递,78481262563213	,已签收
2025-02-09 13:56:44,250208-015749650021512,中通快递,78481262562756	,转运中
2025-02-09 13:56:09,250209-662616163900841,中通快递,78481243381334	,已派件
2025-02-09 13:56:09,250209-590809721261847,中通快递,78481243372648	,转运中
2025-02-09 13:56:09,250209-568957397420178,中通快递,78481243381426	,转运中
2025-02-09 13:56:09,250209-320214177370484,中通快递,78481243380792	,已派件
2025-02-09 13:56:09,250209-301465680162092,中通快递,78481243381439	,转运中
2025-02-09 13:56:09,250209-239410910800720,中通快递,78481243372635	,转运中
2025-02-09 13:56:09,250209-136902162802554,中通快递,78481243382979	,转运中
2025-02-09 13:56:09,250209-132435187210380,中通快递,78481243397847	,转运中
2025-02-09 13:56:08,250209-675985539413252,中通快递,78481243372622	,转运中
2025-02-09 13:56:08,250209-605007398552750,中通快递,78481243381559	,转运中
2025-02-09 13:56:08,250209-589226381652771,中通快递,78481243381638	,转运中
2025-02-09 13:56:08,250209-567678082640297,中通快递,78481243381406	,转运中
2025-02-09 13:56:08,250209-545720911473468,中通快递,78481243382981	,转运中
2025-02-09 13:56:08,250209-534144642631774,中通快递,78481243381495	,已派件
2025-02-09 13:56:08,250209-462904441270583,中通快递,78481243372730	,转运中
2025-02-09 13:56:08,250209-387899758173359,中通快递,78481243372571	,已派件
2025-02-09 13:56:08,250209-324890816140161,中通快递,78481243372597	,已派件
2025-02-09 13:56:08,250209-297963384372260,中通快递,78481243372515	,已派件
2025-02-09 13:56:08,250209-172784433470585,中通快递,78481243372584	,转运中
2025-02-09 13:56:08,250209-117818079521447,中通快递,78481243382887	,转运中
2025-02-09 13:56:08,250209-111337859511358,中通快递,78481243397081	,已派件
2025-02-09 13:56:08,250209-043033629022185,中通快递,78481243372607	,转运中
2025-02-09 13:56:07,250209-685810706740489,中通快递,78481243372676	,已签收
2025-02-09 13:56:07,250209-669515835732264,中通快递,78481243395793	,转运中
2025-02-09 13:56:07,250209-642777126450581,中通快递,78481243379349	,转运中
2025-02-09 13:56:07,250209-633214082562381,中通快递,78481243380075	,已派件
2025-02-09 13:56:07,250209-632972910203707,中通快递,78481243389164	,转运中
2025-02-09 13:56:07,250209-596618790510589,中通快递,78481243389044	,转运中
2025-02-09 13:56:07,250209-568621853101483,中通快递,78481243379443	,转运中
2025-02-09 13:56:07,250209-566094732860920,中通快递,78481243379124	,已派件
2025-02-09 13:56:07,250209-507395458711953,中通快递,78481243389759	,转运中
2025-02-09 13:56:07,250209-504019054160147,中通快递,78481243382966	,已派件
2025-02-09 13:56:07,250209-474438746401999,中通快递,78481243395620	,转运中
2025-02-09 13:56:07,250209-429863801123245,中通快递,78481243389072	,已派件
2025-02-09 13:56:07,250209-426172813732396,中通快递,78481243395951	,转运中
2025-02-09 13:56:07,250209-424683825492209,中通快递,78481243381413	,已派件
2025-02-09 13:56:07,250209-394306568553897,中通快递,78481243381574	,已签收
2025-02-09 13:56:07,250209-365407834432174,中通快递,78481243381283	,已派件
2025-02-09 13:56:07,250209-360815029873392,中通快递,78481243389575	,转运中
2025-02-09 13:56:07,250209-333111641630759,中通快递,78481243389151	,已派件
2025-02-09 13:56:07,250209-313775962421243,中通快递,78481243389641	,已派件
2025-02-09 13:56:07,250209-285139351981424,中通快递,78481243396376	,已派件
2025-02-09 13:56:07,250209-264262193460131,中通快递,78481243382833	,已派件
2025-02-09 13:56:07,250209-235489236583367,中通快递,78481243372543	,已派件
2025-02-09 13:56:07,250209-225957650063778,中通快递,78481243381321	,转运中
2025-02-09 13:56:07,250209-187537856081283,中通快递,78481243389180	,已派件
2025-02-09 13:56:07,250209-176391504272553,中通快递,78481243389596	,已派件
2025-02-09 13:56:07,250209-172910231840948,中通快递,78481243395898	,转运中
2025-02-09 13:56:07,250209-109408458282424,中通快递,78481243389550	,转运中
2025-02-09 13:56:07,250209-104134090252154,中通快递,78481243382874	,转运中
2025-02-09 13:56:07,250209-029706165812307,中通快递,78481243379109	,转运中
2025-02-09 13:56:07,250209-019136561522062,中通快递,78481243395686	,已派件
2025-02-09 13:56:07,250209-013516152410169,中通快递,78481243396401	,转运中
2025-02-09 13:56:06,250209-685370283602126,中通快递,78481243389116	,转运中
2025-02-09 13:56:06,250209-674035218742329,中通快递,78481243372755	,转运中
2025-02-09 13:56:06,250209-663297780123749,中通快递,78481243389202	,已派件
2025-02-09 13:56:06,250209-653252369972655,中通快递,78481243372796	,已派件
2025-02-09 13:56:06,250209-626398348802446,中通快递,78481243379933	,已派件
2025-02-09 13:56:06,250209-619666490992941,中通快递,78481243379471	,转运中
2025-02-09 13:56:06,250209-588219717241064,中通快递,78481243379839	,已签收
2025-02-09 13:56:06,250209-541988012390813,中通快递,78481243372742	,已派件
2025-02-09 13:56:06,250209-536755618093336,中通快递,78481243396307	,已签收
2025-02-09 13:56:06,250209-446630510942625,中通快递,78481243395752	,已派件
2025-02-09 13:56:06,250209-408021963102414,中通快递,78481243379099	,转运中
2025-02-09 13:56:06,250209-396749781322195,中通快递,78481243396427	,已派件
2025-02-09 13:56:06,250209-309298542990071,中通快递,78481243372656	,已派件
2025-02-09 13:56:06,250209-278722066761139,中通快递,78481243379959	,已派件
2025-02-09 13:56:06,250209-267900731752392,中通快递,78481243379415	,已派件
2025-02-09 13:56:06,250209-252297951631893,中通快递,78481243380021	,转运中
2025-02-09 13:56:06,250209-239295598912090,中通快递,78481243379436	,已派件
2025-02-09 13:56:06,250209-236862840383160,中通快递,78481243395786	,转运中
2025-02-09 13:56:06,250209-232343519612045,中通快递,78481243395908	,已派件
2025-02-09 13:56:06,250209-225401935402390,中通快递,78481243379987	,已签收
2025-02-09 13:56:06,250209-182871672440412,中通快递,78481243389149	,转运中
2025-02-09 13:56:06,250209-169628167790565,中通快递,78481243380660	,已派件
2025-02-09 13:56:06,250209-121393723831118,中通快递,78481243379926	,转运中
2025-02-09 13:56:06,250209-118143138120712,中通快递,78481243396389	,已派件
2025-02-09 13:56:06,250209-111631408641562,中通快递,78481243389307	,已派件
2025-02-09 13:56:06,250209-097140160921317,中通快递,78481243380034	,已签收
2025-02-09 13:56:06,250209-090848632322861,中通快递,78481243389746	,转运中
2025-02-09 13:56:06,250209-089181448500014,中通快递,78481243379918	,已派件
2025-02-09 13:56:06,250209-065200473651771,中通快递,78481243372691	,转运中
2025-02-09 13:56:06,250209-050530895470916,中通快递,78481243389682	,转运中
2025-02-09 13:56:06,250209-038860306850759,中通快递,78481243389256	,已派件
2025-02-09 13:56:06,250209-007025487401583,中通快递,78481243379392	,已派件
2025-02-09 13:56:05,250209-664650421843637,中通快递,78481243379140	,已派件
2025-02-09 13:56:05,250209-592382595512240,中通快递,78481243379428	,转运中
2025-02-09 13:56:05,250209-574714027552230,中通快递,78481243389733	,转运中
2025-02-09 13:56:05,250209-487912937083176,中通快递,78481243389726	,已派件
2025-02-09 13:56:05,250209-471995543142456,中通快递,78481243379377	,已签收
2025-02-09 13:56:05,250209-469730618890833,中通快递,78481243389521	,已派件
2025-02-09 13:56:05,250209-409877952851836,中通快递,78481243389613	,转运中
2025-02-09 13:56:05,250209-394820349443318,中通快递,78481243396363	,已派件
2025-02-09 13:56:05,250209-348336985740907,中通快递,78481243382912	,转运中
2025-02-09 13:56:05,250209-326107195731023,中通快递,78481243395949	,已派件
2025-02-09 13:56:05,250209-297973922222605,中通快递,78481243389177	,已派件
2025-02-09 13:56:05,250209-224206580073148,中通快递,78481243380050	,已派件
2025-02-09 13:56:05,250209-186185204010834,中通快递,78481243379895	,已派件
2025-02-09 13:56:05,250209-184664727113565,中通快递,78481243396356	,转运中
2025-02-09 13:56:05,250209-172354496951835,中通快递,78481243379990	,转运中
2025-02-09 13:56:05,250209-130841331253390,中通快递,78481243389098	,已派件
2025-02-09 13:56:05,250209-118614987062817,中通快递,78481243396391	,已签收
2025-02-09 13:56:05,250209-110488512812771,中通快递,78481243380019	,转运中
2025-02-09 13:56:05,250209-105486753421069,中通快递,78481243381276	,已派件
2025-02-09 13:56:05,250209-098671061362878,中通快递,78481243379298	,转运中
2025-02-09 13:56:05,250209-075528989080333,中通快递,78481243388860	,转运中
2025-02-09 13:56:05,250209-047322252933541,中通快递,78481243389228	,转运中
2025-02-09 13:56:05,250209-039845937512026,中通快递,78481243396483	,转运中
2025-02-09 13:34:08,250208-447773468973539,中通快递,78481242646621	,已派件
2025-02-09 13:34:07,250209-475466329630357,中通快递,78481242651312	,转运中
2025-02-09 13:34:07,250208-679215173933874,中通快递,78481242639874	,已签收
2025-02-09 13:34:07,250208-572533061921172,中通快递,78481242651338	,已签收
2025-02-09 13:34:07,250208-534480166431325,中通快递,78481242646596	,已签收
2025-02-09 13:34:07,250208-476839974502504,中通快递,78481242651417	,转运中
2025-02-09 13:34:07,250208-470391273850984,中通快递,78481242651290	,已签收
2025-02-09 13:34:07,250208-423614267712319,中通快递,78481242639861	,转运中
2025-02-09 13:34:07,250208-390783373611715,中通快递,78481242650120	,转运中
2025-02-09 13:34:07,250208-376533225841517,中通快递,78481242651976	,转运中
2025-02-09 13:34:07,250208-315453663650169,中通快递,78481242639833	,已派件
2025-02-09 13:34:07,250208-293978785380631,中通快递,78481242646397	,转运中
2025-02-09 13:34:07,250208-158785943851858,中通快递,78481242647059	,已派件
2025-02-09 13:34:07,250208-092411062670590,中通快递,78481242646315	,已签收
2025-02-09 13:34:07,250208-083676372561124,中通快递,78481242651956	,已派件
2025-02-09 13:34:06,250209-495357826630639,中通快递,78481242639826	,转运中
2025-02-09 13:34:06,250209-277285465693593,中通快递,78481242639859	,转运中
2025-02-09 13:34:06,250208-650714888613077,中通快递,78481242645666	,已签收
2025-02-09 13:34:06,250208-591533259122951,中通快递,78481242646292	,已派件
2025-02-09 13:34:06,250208-553417490771878,中通快递,78481242646606	,已派件
2025-02-09 13:34:06,250208-545595124152161,中通快递,78481242646407	,转运中
2025-02-09 13:34:06,250208-511034069343164,中通快递,78481242665070	,已派件
2025-02-09 13:34:06,250208-461604165120468,中通快递,78481242665039	,转运中
2025-02-09 13:34:06,250208-375537068391323,中通快递,78481242639422	,已派件
2025-02-09 13:34:06,250208-359347065162652,中通快递,78481242646328	,已派件
2025-02-09 13:34:06,250208-306823831101853,中通快递,78481242646874	,转运中
2025-02-09 13:34:06,250208-290141007392331,中通快递,78481242646065	,转运中
2025-02-09 13:34:06,250208-241990418873991,中通快递,78481242665238	,转运中
2025-02-09 13:34:06,250208-230623865241813,中通快递,78481242665246	,已签收
2025-02-09 13:34:06,250208-216216399493879,中通快递,78481242639384	,转运中
2025-02-09 13:34:06,250208-204818388564061,中通快递,78481242647125	,转运中
2025-02-09 13:34:06,250208-196629051743357,中通快递,78481242639315	,已派件
2025-02-09 13:34:06,250208-192298370710144,中通快递,78481242665082	,转运中
2025-02-09 13:34:06,250208-180785026631604,中通快递,78481242664548	,已派件
2025-02-09 13:34:06,250208-068755146340567,中通快递,78481242650293	,转运中
2025-02-09 13:34:06,250208-051831191942530,中通快递,78481242646040	,已签收
2025-02-09 13:34:06,250208-049859858720903,中通快递,78481242651910	,已派件
2025-02-09 13:34:06,250208-035085381203308,中通快递,78481242646356	,已派件
2025-02-09 13:34:06,250208-033470605670229,中通快递,78481242650635	,转运中
2025-02-09 13:34:06,250208-025543319152133,中通快递,78481242650982	,已派件
2025-02-09 13:34:06,250208-011712653660661,中通快递,78481242665304	,已派件
2025-02-09 13:34:05,250209-605280048692865,中通快递,78481242645960	,已派件
2025-02-09 13:34:05,250209-257414960792773,中通快递,78481242657556	,已签收
2025-02-09 13:34:05,250209-197698547352850,中通快递,78481242650783	,已签收
2025-02-09 13:34:05,250209-122945585490443,中通快递,78481242657548	,转运中
2025-02-09 13:34:05,250209-074826391180241,中通快递,78481242650656	,已派件
2025-02-09 13:34:05,250208-657090188833606,中通快递,78481242657601	,已派件
2025-02-09 13:34:05,250208-649634793072766,中通快递,78481242646277	,转运中
2025-02-09 13:34:05,250208-641917273733475,中通快递,78481242646887	,转运中
